image_name,image_id,class,class_id,fruit,vegetable,common_name,scientific_name,cultivar,specimen_id,day,storage,temperature_c,humidity_rh,weight_g,weight_loss_pct,diameter_mm,firmness_n,ripeness,ripeness_id,freshness,remaining_shelf_life,day_spoiled,camera,lighting,image_width,image_height,photographer,view,session,relative_path,qc_pass,source_dataset,source_split,label_origin,rsl_is_proxy,split
APL-PUB_Fresh_Fruits360_r_73_100_fbd5c7ee8f.jpg,APL-PUB_Fresh_Fruits360_r_73_100_fbd5c7ee8f,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-fbd5c7ee8f,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_73_100_fbd5c7ee8f.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,val
APL-PUB_Fresh_Fruits360_r_74_100_af4ecb93d1.jpg,APL-PUB_Fresh_Fruits360_r_74_100_af4ecb93d1,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-af4ecb93d1,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_74_100_af4ecb93d1.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,val
APL-PUB_Fresh_Fruits360_r_75_100_d194502819.jpg,APL-PUB_Fresh_Fruits360_r_75_100_d194502819,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-d194502819,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_75_100_d194502819.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_Fruits360_r_76_100_a83ba92e7b.jpg,APL-PUB_Fresh_Fruits360_r_76_100_a83ba92e7b,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-a83ba92e7b,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_76_100_a83ba92e7b.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_Fruits360_r_77_100_c66bf6c4c0.jpg,APL-PUB_Fresh_Fruits360_r_77_100_c66bf6c4c0,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-c66bf6c4c0,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_77_100_c66bf6c4c0.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_78_100_d14e97e6e9.jpg,APL-PUB_Fresh_Fruits360_r_78_100_d14e97e6e9,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-d14e97e6e9,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_78_100_d14e97e6e9.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_79_100_bdb0da48a7.jpg,APL-PUB_Fresh_Fruits360_r_79_100_bdb0da48a7,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-bdb0da48a7,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_79_100_bdb0da48a7.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_7_100_0efcaeeaa7.jpg,APL-PUB_Fresh_Fruits360_r_7_100_0efcaeeaa7,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-0efcaeeaa7,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_7_100_0efcaeeaa7.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_80_100_3f3ca43f38.jpg,APL-PUB_Fresh_Fruits360_r_80_100_3f3ca43f38,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-3f3ca43f38,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_80_100_3f3ca43f38.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_Fruits360_r_81_100_449d8e8e29.jpg,APL-PUB_Fresh_Fruits360_r_81_100_449d8e8e29,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-449d8e8e29,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_81_100_449d8e8e29.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,val
APL-PUB_Fresh_Fruits360_r_82_100_e9d2466338.jpg,APL-PUB_Fresh_Fruits360_r_82_100_e9d2466338,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-e9d2466338,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_82_100_e9d2466338.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_83_100_b5ca821499.jpg,APL-PUB_Fresh_Fruits360_r_83_100_b5ca821499,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-b5ca821499,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_83_100_b5ca821499.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_Fruits360_r_84_100_4a9f11aa6c.jpg,APL-PUB_Fresh_Fruits360_r_84_100_4a9f11aa6c,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-4a9f11aa6c,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_84_100_4a9f11aa6c.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_85_100_a05dbbf614.jpg,APL-PUB_Fresh_Fruits360_r_85_100_a05dbbf614,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-a05dbbf614,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_85_100_a05dbbf614.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_86_100_257d705703.jpg,APL-PUB_Fresh_Fruits360_r_86_100_257d705703,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-257d705703,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_86_100_257d705703.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_87_100_721be705f8.jpg,APL-PUB_Fresh_Fruits360_r_87_100_721be705f8,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-721be705f8,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_87_100_721be705f8.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_88_100_9dbd958456.jpg,APL-PUB_Fresh_Fruits360_r_88_100_9dbd958456,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-9dbd958456,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_88_100_9dbd958456.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,val
APL-PUB_Fresh_Fruits360_r_89_100_2b379173c3.jpg,APL-PUB_Fresh_Fruits360_r_89_100_2b379173c3,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-2b379173c3,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_89_100_2b379173c3.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_8_100_7220fb4b5f.jpg,APL-PUB_Fresh_Fruits360_r_8_100_7220fb4b5f,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-7220fb4b5f,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_8_100_7220fb4b5f.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_90_100_13fc41a760.jpg,APL-PUB_Fresh_Fruits360_r_90_100_13fc41a760,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-13fc41a760,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_90_100_13fc41a760.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,val
APL-PUB_Fresh_Fruits360_r_91_100_cabf96ed99.jpg,APL-PUB_Fresh_Fruits360_r_91_100_cabf96ed99,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-cabf96ed99,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_91_100_cabf96ed99.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_92_100_fe49e339f1.jpg,APL-PUB_Fresh_Fruits360_r_92_100_fe49e339f1,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-fe49e339f1,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_92_100_fe49e339f1.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_93_100_b8f80272ca.jpg,APL-PUB_Fresh_Fruits360_r_93_100_b8f80272ca,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-b8f80272ca,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_93_100_b8f80272ca.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,test
APL-PUB_Fresh_Fruits360_r_94_100_6e36ae3d86.jpg,APL-PUB_Fresh_Fruits360_r_94_100_6e36ae3d86,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-6e36ae3d86,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_94_100_6e36ae3d86.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_95_100_74f926d6df.jpg,APL-PUB_Fresh_Fruits360_r_95_100_74f926d6df,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-74f926d6df,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_95_100_74f926d6df.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_96_100_0a0804ab95.jpg,APL-PUB_Fresh_Fruits360_r_96_100_0a0804ab95,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-0a0804ab95,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_96_100_0a0804ab95.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_97_100_3cf9bab645.jpg,APL-PUB_Fresh_Fruits360_r_97_100_3cf9bab645,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-3cf9bab645,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_97_100_3cf9bab645.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_98_100_f7f2eb2d6f.jpg,APL-PUB_Fresh_Fruits360_r_98_100_f7f2eb2d6f,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-f7f2eb2d6f,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_98_100_f7f2eb2d6f.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_99_100_c69bfdcfcf.jpg,APL-PUB_Fresh_Fruits360_r_99_100_c69bfdcfcf,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-c69bfdcfcf,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_99_100_c69bfdcfcf.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
APL-PUB_Fresh_Fruits360_r_9_100_3cbf455d5d.jpg,APL-PUB_Fresh_Fruits360_r_9_100_3cbf455d5d,Fresh,0,Apple,,Apple,Malus domestica,unknown_public,APL-PUB-3cbf455d5d,,unknown,,,,,,,Fresh,0,Fresh_OK,7.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Apple/Fresh/APL-PUB_Fresh_Fruits360_r_9_100_3cbf455d5d.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,val
PPY-PUB_Fully_Ripe_Fruits360_321_100_cca18b30ad.jpg,PPY-PUB_Fully_Ripe_Fruits360_321_100_cca18b30ad,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-cca18b30ad,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_321_100_cca18b30ad.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_322_100_2588569753.jpg,PPY-PUB_Fully_Ripe_Fruits360_322_100_2588569753,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-2588569753,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_322_100_2588569753.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_323_100_fe92f1dbc8.jpg,PPY-PUB_Fully_Ripe_Fruits360_323_100_fe92f1dbc8,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-fe92f1dbc8,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_323_100_fe92f1dbc8.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,val
PPY-PUB_Fully_Ripe_Fruits360_324_100_550eb4e9d7.jpg,PPY-PUB_Fully_Ripe_Fruits360_324_100_550eb4e9d7,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-550eb4e9d7,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_324_100_550eb4e9d7.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_325_100_888dc2524f.jpg,PPY-PUB_Fully_Ripe_Fruits360_325_100_888dc2524f,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-888dc2524f,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_325_100_888dc2524f.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_326_100_320396ccfc.jpg,PPY-PUB_Fully_Ripe_Fruits360_326_100_320396ccfc,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-320396ccfc,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_326_100_320396ccfc.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_327_100_7a2843231d.jpg,PPY-PUB_Fully_Ripe_Fruits360_327_100_7a2843231d,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-7a2843231d,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_327_100_7a2843231d.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_32_100_3f2e8b69cf.jpg,PPY-PUB_Fully_Ripe_Fruits360_32_100_3f2e8b69cf,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-3f2e8b69cf,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_32_100_3f2e8b69cf.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_33_100_fb23596617.jpg,PPY-PUB_Fully_Ripe_Fruits360_33_100_fb23596617,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-fb23596617,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_33_100_fb23596617.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_34_100_a0341102e7.jpg,PPY-PUB_Fully_Ripe_Fruits360_34_100_a0341102e7,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-a0341102e7,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_34_100_a0341102e7.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_35_100_9559ee80a6.jpg,PPY-PUB_Fully_Ripe_Fruits360_35_100_9559ee80a6,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-9559ee80a6,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_35_100_9559ee80a6.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_36_100_eda9c35355.jpg,PPY-PUB_Fully_Ripe_Fruits360_36_100_eda9c35355,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-eda9c35355,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_36_100_eda9c35355.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_37_100_2a9657e8d7.jpg,PPY-PUB_Fully_Ripe_Fruits360_37_100_2a9657e8d7,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-2a9657e8d7,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_37_100_2a9657e8d7.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_38_100_dadda5ff79.jpg,PPY-PUB_Fully_Ripe_Fruits360_38_100_dadda5ff79,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-dadda5ff79,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_38_100_dadda5ff79.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_39_100_0797df9a5f.jpg,PPY-PUB_Fully_Ripe_Fruits360_39_100_0797df9a5f,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-0797df9a5f,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_39_100_0797df9a5f.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_3_100_ca768d01a7.jpg,PPY-PUB_Fully_Ripe_Fruits360_3_100_ca768d01a7,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-ca768d01a7,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_3_100_ca768d01a7.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,val
PPY-PUB_Fully_Ripe_Fruits360_40_100_a8143e678e.jpg,PPY-PUB_Fully_Ripe_Fruits360_40_100_a8143e678e,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-a8143e678e,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_40_100_a8143e678e.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_41_100_26e8077a30.jpg,PPY-PUB_Fully_Ripe_Fruits360_41_100_26e8077a30,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-26e8077a30,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_41_100_26e8077a30.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,val
PPY-PUB_Fully_Ripe_Fruits360_42_100_94229af2a4.jpg,PPY-PUB_Fully_Ripe_Fruits360_42_100_94229af2a4,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-94229af2a4,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_42_100_94229af2a4.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_43_100_c0764aa770.jpg,PPY-PUB_Fully_Ripe_Fruits360_43_100_c0764aa770,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-c0764aa770,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_43_100_c0764aa770.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_44_100_744cddaa80.jpg,PPY-PUB_Fully_Ripe_Fruits360_44_100_744cddaa80,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-744cddaa80,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_44_100_744cddaa80.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
PPY-PUB_Fully_Ripe_Fruits360_45_100_bd777bdde5.jpg,PPY-PUB_Fully_Ripe_Fruits360_45_100_bd777bdde5,Fully_Ripe,4,Papaya,,Papaya,Carica papaya,unknown_public,PPY-PUB-bd777bdde5,,unknown,,,,,,,Fully_Ripe,4,Ripening,2.0,,public_source,uncontrolled,,,Fruits360,unknown,unknown,images/Fruit/Papaya/Fully_Ripe/PPY-PUB_Fully_Ripe_Fruits360_45_100_bd777bdde5.jpg,TRUE,Fruits360,test,mapped_from_public_annotation,TRUE,train
